<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260813;210700;28199;28211;28198;28198;21
SBRF;1;20260813;210800;28193;28197;28193;28197;16
SBRF;1;20260813;210900;28197;28208;28197;28208;49
SBRF;1;20260813;211000;28208;28208;28202;28202;13
SBRF;1;20260813;211100;28203;28203;28198;28198;6
SBRF;1;20260813;211200;28199;28212;28199;28212;108
SBRF;1;20260813;211300;28209;28217;28208;28217;56
SBRF;1;20260813;211400;28214;28216;28213;28213;18
SBRF;1;20260813;211500;28213;28213;28200;28200;86
SBRF;1;20260813;211600;28191;28197;28191;28194;21
SBRF;1;20260813;211700;28194;28211;28193;28196;113
SBRF;1;20260813;211800;28195;28200;28195;28200;23
SBRF;1;20260813;211900;28196;28207;28196;28207;21
SBRF;1;20260813;212000;28207;28207;28200;28200;24
SBRF;1;20260813;212100;28200;28202;28200;28202;8
SBRF;1;20260813;212200;28218;28227;28218;28223;122
SBRF;1;20260813;212300;28225;28225;28225;28225;1
SBRF;1;20260813;212400;28225;28225;28224;28224;17
SBRF;1;20260813;212500;28224;28224;28224;28224;7
SBRF;1;20260813;212600;28220;28220;28217;28217;3
SBRF;1;20260813;212700;28215;28215;28215;28215;5
SBRF;1;20260813;212800;28216;28250;28216;28249;165
SBRF;1;20260813;212900;28236;28248;28236;28240;50
SBRF;1;20260813;213000;28245;28264;28245;28259;100
SBRF;1;20260813;213100;28261;28262;28256;28256;13
SBRF;1;20260813;213200;28254;28258;28251;28258;21
SBRF;1;20260813;213300;28254;28254;28251;28254;27
SBRF;1;20260813;213400;28259;28265;28259;28261;59
SBRF;1;20260813;213500;28261;28261;28261;28261;1
SBRF;1;20260813;213600;28266;28266;28266;28266;7
SBRF;1;20260813;213700;28267;28270;28267;28267;6
SBRF;1;20260813;213800;28266;28266;28264;28264;12
SBRF;1;20260813;213900;28263;28263;28263;28263;1
SBRF;1;20260813;214000;28261;28264;28261;28263;7
SBRF;1;20260813;214100;28263;28263;28263;28263;4
SBRF;1;20260813;214200;28263;28263;28263;28263;3
SBRF;1;20260813;214400;28256;28256;28249;28249;18
SBRF;1;20260813;214500;28241;28241;28240;28240;2
SBRF;1;20260813;214600;28237;28238;28235;28235;18
SBRF;1;20260813;214700;28233;28233;28233;28233;10
SBRF;1;20260813;214800;28243;28243;28238;28238;5
SBRF;1;20260813;214900;28237;28237;28233;28233;15
SBRF;1;20260813;215100;28236;28236;28230;28230;88
SBRF;1;20260813;215200;28233;28242;28211;28211;875
SBRF;1;20260813;215300;28212;28222;28212;28219;75
SBRF;1;20260813;215400;28217;28217;28217;28217;1
SBRF;1;20260813;215500;28217;28217;28217;28217;2
SBRF;1;20260813;215600;28218;28218;28218;28218;3
SBRF;1;20260813;215700;28218;28219;28218;28219;17
SBRF;1;20260813;215800;28219;28219;28219;28219;2
SBRF;1;20260813;215900;28219;28219;28219;28219;3
SBRF;1;20260813;220000;28219;28219;28207;28208;105
SBRF;1;20260813;220100;28213;28216;28210;28210;43
SBRF;1;20260813;220300;28211;28211;28211;28211;4
SBRF;1;20260813;220400;28212;28212;28212;28212;1
SBRF;1;20260813;220500;28214;28217;28210;28210;16
SBRF;1;20260813;220600;28207;28222;28207;28222;18
SBRF;1;20260813;220700;28223;28223;28223;28223;15
SBRF;1;20260813;220800;28210;28210;28209;28209;22
SBRF;1;20260813;220900;28210;28213;28210;28213;36
SBRF;1;20260813;221000;28209;28209;28204;28204;25
SBRF;1;20260813;221100;28203;28203;28203;28203;14
SBRF;1;20260813;221200;28202;28202;28202;28202;2
SBRF;1;20260813;221300;28200;28201;28200;28201;3
SBRF;1;20260813;221400;28203;28203;28203;28203;18
SBRF;1;20260813;221500;28203;28203;28203;28203;1
SBRF;1;20260813;221600;28204;28204;28204;28204;5
SBRF;1;20260813;221700;28203;28203;28193;28193;44
SBRF;1;20260813;221800;28193;28194;28180;28181;74
SBRF;1;20260813;221900;28181;28181;28172;28174;52
SBRF;1;20260813;222000;28180;28193;28178;28179;31
SBRF;1;20260813;222100;28176;28182;28160;28162;102
SBRF;1;20260813;222200;28162;28162;28157;28157;22
SBRF;1;20260813;222300;28158;28190;28158;28190;108
SBRF;1;20260813;222400;28189;28189;28182;28185;70
SBRF;1;20260813;222600;28185;28197;28184;28197;61
SBRF;1;20260813;222700;28198;28198;28168;28170;129
SBRF;1;20260813;222800;28170;28171;28170;28171;9
SBRF;1;20260813;222900;28168;28172;28168;28168;45
SBRF;1;20260813;223000;28177;28177;28173;28177;8
SBRF;1;20260813;223100;28176;28185;28176;28183;11
SBRF;1;20260813;223200;28177;28177;28176;28176;2
SBRF;1;20260813;223300;28176;28177;28176;28176;40
SBRF;1;20260813;223400;28176;28176;28176;28176;163
SBRF;1;20260813;223500;28176;28176;28176;28176;12
SBRF;1;20260813;223600;28176;28176;28176;28176;9
SBRF;1;20260813;223700;28176;28176;28160;28160;137
SBRF;1;20260813;223800;28161;28166;28161;28166;10
SBRF;1;20260813;223900;28165;28165;28159;28159;15
SBRF;1;20260813;224000;28159;28159;28158;28158;25
SBRF;1;20260813;224100;28158;28158;28158;28158;9
SBRF;1;20260813;224200;28158;28159;28158;28159;4
SBRF;1;20260813;224300;28158;28158;28155;28155;15
SBRF;1;20260813;224400;28155;28155;28155;28155;1
SBRF;1;20260813;224500;28155;28155;28136;28147;165
SBRF;1;20260813;224600;28145;28150;28141;28150;77
SBRF;1;20260813;224700;28149;28169;28149;28169;204
SBRF;1;20260813;224800;28169;28169;28151;28163;30
SBRF;1;20260813;224900;28163;28170;28163;28168;58
SBRF;1;20260813;225000;28165;28171;28163;28171;17
SBRF;1;20260813;225100;28168;28169;28168;28169;4
SBRF;1;20260813;225200;28165;28165;28165;28165;1
SBRF;1;20260813;225300;28167;28167;28161;28167;56
SBRF;1;20260813;225400;28167;28167;28167;28167;2
SBRF;1;20260813;225600;28171;28171;28171;28171;4
SBRF;1;20260813;225700;28171;28177;28171;28177;74
SBRF;1;20260813;225800;28177;28177;28175;28175;26
SBRF;1;20260813;230000;28170;28170;28170;28170;1
SBRF;1;20260813;230100;28170;28173;28170;28173;11
SBRF;1;20260813;230200;28171;28171;28170;28170;4
SBRF;1;20260813;230300;28172;28175;28172;28175;23
SBRF;1;20260813;230400;28175;28179;28175;28179;51
SBRF;1;20260813;230500;28180;28180;28180;28180;2
SBRF;1;20260813;230600;28180;28180;28180;28180;4
SBRF;1;20260813;230700;28181;28181;28169;28178;67
SBRF;1;20260813;230800;28169;28169;28165;28165;72
SBRF;1;20260813;230900;28169;28170;28169;28170;6
SBRF;1;20260813;231000;28169;28176;28169;28176;9
SBRF;1;20260813;231100;28176;28176;28176;28176;1
SBRF;1;20260813;231400;28175;28175;28175;28175;2
SBRF;1;20260813;231500;28176;28176;28170;28171;342
SBRF;1;20260813;231600;28171;28171;28171;28171;68
SBRF;1;20260813;231700;28171;28171;28171;28171;58
SBRF;1;20260813;231800;28172;28172;28172;28172;3
SBRF;1;20260813;231900;28171;28171;28171;28171;38
SBRF;1;20260813;232000;28171;28171;28171;28171;35
SBRF;1;20260813;232100;28171;28172;28171;28172;30
SBRF;1;20260813;232200;28172;28172;28172;28172;1
SBRF;1;20260813;232300;28174;28175;28174;28175;3
SBRF;1;20260813;232400;28177;28177;28175;28175;4
SBRF;1;20260813;232500;28175;28176;28175;28176;12
SBRF;1;20260813;232600;28175;28175;28171;28171;20
SBRF;1;20260813;232700;28171;28171;28171;28171;2
SBRF;1;20260813;232800;28172;28177;28172;28177;13
SBRF;1;20260813;232900;28171;28172;28171;28172;53
SBRF;1;20260813;233000;28171;28171;28166;28166;10
SBRF;1;20260813;233100;28167;28167;28166;28166;53
SBRF;1;20260813;233200;28167;28167;28166;28167;26
SBRF;1;20260813;233300;28167;28167;28166;28166;23
SBRF;1;20260813;233400;28169;28169;28166;28166;4
SBRF;1;20260813;233500;28169;28169;28169;28169;6
SBRF;1;20260813;233600;28170;28171;28170;28171;11
SBRF;1;20260813;233700;28170;28172;28170;28172;6
SBRF;1;20260813;233900;28167;28167;28167;28167;8
SBRF;1;20260813;234000;28166;28166;28166;28166;5
SBRF;1;20260813;234100;28162;28166;28162;28166;10
SBRF;1;20260813;234200;28165;28166;28165;28166;21
SBRF;1;20260813;234300;28161;28165;28158;28165;9
SBRF;1;20260813;234400;28165;28167;28156;28157;30
SBRF;1;20260813;234500;28165;28168;28160;28168;34
SBRF;1;20260813;234600;28168;28169;28165;28169;117
SBRF;1;20260813;234700;28171;28171;28156;28166;52
SBRF;1;20260813;234900;28165;28182;28161;28163;34
SBRF;1;20260814;070000;28138;28138;28004;28068;796
SBRF;1;20260814;070100;28069;28093;28051;28088;248
SBRF;1;20260814;070200;28082;28094;28080;28094;49
SBRF;1;20260814;070300;28094;28100;28086;28086;92
SBRF;1;20260814;070400;28080;28080;28060;28079;113
SBRF;1;20260814;070500;28071;28080;28064;28080;340
SBRF;1;20260814;070600;28076;28080;28071;28080;103
SBRF;1;20260814;070700;28100;28105;28093;28096;96
SBRF;1;20260814;070800;28090;28090;28071;28079;39
SBRF;1;20260814;070900;28079;28088;28075;28087;63
SBRF;1;20260814;071000;28089;28102;28089;28093;149
SBRF;1;20260814;071100;28099;28105;28099;28105;28
SBRF;1;20260814;071200;28105;28108;28105;28107;20
SBRF;1;20260814;071300;28107;28107;28106;28106;3
SBRF;1;20260814;071400;28106;28122;28106;28119;95
SBRF;1;20260814;071500;28119;28128;28115;28124;53
SBRF;1;20260814;071600;28127;28129;28127;28129;24
SBRF;1;20260814;071700;28128;28128;28125;28125;3
SBRF;1;20260814;071800;28121;28121;28093;28093;81
SBRF;1;20260814;071900;28094;28094;28078;28078;228
SBRF;1;20260814;072000;28078;28079;28070;28070;42
SBRF;1;20260814;072100;28070;28070;28070;28070;7
SBRF;1;20260814;072200;28072;28073;28070;28073;42
SBRF;1;20260814;072300;28078;28080;28069;28069;101
SBRF;1;20260814;072400;28075;28075;28067;28071;97
SBRF;1;20260814;072500;28070;28071;28070;28071;56
SBRF;1;20260814;072600;28070;28071;28070;28071;49
SBRF;1;20260814;072700;28071;28080;28071;28080;62
SBRF;1;20260814;072800;28080;28080;28080;28080;10
SBRF;1;20260814;072900;28080;28080;28079;28080;59
SBRF;1;20260814;073000;28079;28079;28079;28079;4
SBRF;1;20260814;073100;28079;28079;28079;28079;10
SBRF;1;20260814;073200;28079;28079;28079;28079;1
SBRF;1;20260814;073300;28080;28096;28080;28095;120
SBRF;1;20260814;073400;28089;28089;28089;28089;10
SBRF;1;20260814;073500;28081;28082;28068;28068;622
SBRF;1;20260814;073600;28068;28070;28068;28068;233
SBRF;1;20260814;073700;28068;28078;28068;28078;51
SBRF;1;20260814;073800;28082;28085;28082;28085;13
SBRF;1;20260814;073900;28085;28096;28085;28096;43
SBRF;1;20260814;074000;28096;28108;28094;28108;187
SBRF;1;20260814;074100;28108;28108;28106;28108;56
SBRF;1;20260814;074200;28107;28118;28107;28118;45
SBRF;1;20260814;074300;28118;28119;28118;28119;13
SBRF;1;20260814;074400;28119;28146;28119;28146;160
SBRF;1;20260814;074500;28146;28146;28140;28140;69
SBRF;1;20260814;074600;28137;28138;28137;28137;14
SBRF;1;20260814;074700;28138;28158;28138;28158;194
SBRF;1;20260814;074800;28158;28166;28151;28159;99
SBRF;1;20260814;074900;28160;28165;28157;28157;51
SBRF;1;20260814;075000;28157;28157;28157;28157;1
SBRF;1;20260814;075100;28164;28165;28154;28159;24
SBRF;1;20260814;075200;28155;28155;28155;28155;2
SBRF;1;20260814;075300;28158;28169;28158;28169;4
SBRF;1;20260814;075400;28169;28199;28169;28199;175
SBRF;1;20260814;075500;28199;28211;28198;28210;209
SBRF;1;20260814;075600;28211;28211;28173;28173;58
SBRF;1;20260814;075700;28168;28168;28166;28168;35
SBRF;1;20260814;075800;28168;28196;28168;28196;51
SBRF;1;20260814;075900;28200;28201;28195;28198;48
SBRF;1;20260814;080000;28195;28217;28190;28202;200
SBRF;1;20260814;080100;28205;28227;28205;28227;131
SBRF;1;20260814;080200;28222;28234;28212;28227;207
SBRF;1;20260814;080300;28227;28227;28207;28207;64
SBRF;1;20260814;080400;28212;28222;28212;28218;63
SBRF;1;20260814;080500;28220;28227;28209;28225;40
SBRF;1;20260814;080600;28225;28225;28225;28225;1
SBRF;1;20260814;080700;28225;28233;28225;28232;46
SBRF;1;20260814;080800;28234;28235;28220;28220;69
SBRF;1;20260814;080900;28214;28217;28214;28217;22
SBRF;1;20260814;081000;28223;28228;28211;28216;713
SBRF;1;20260814;081100;28211;28211;28211;28211;26
SBRF;1;20260814;081200;28211;28225;28211;28225;17
SBRF;1;20260814;081300;28226;28234;28225;28234;23
SBRF;1;20260814;081400;28235;28241;28235;28241;11
SBRF;1;20260814;081500;28241;28247;28236;28246;200
SBRF;1;20260814;081600;28246;28247;28246;28246;38
SBRF;1;20260814;081700;28247;28250;28245;28245;145
SBRF;1;20260814;081800;28249;28268;28249;28267;90
SBRF;1;20260814;081900;28268;28295;28268;28287;363
SBRF;1;20260814;082000;28287;28294;28277;28282;99
SBRF;1;20260814;082100;28282;28290;28275;28276;71
SBRF;1;20260814;082200;28275;28275;28272;28272;166
SBRF;1;20260814;082300;28273;28273;28255;28263;179
SBRF;1;20260814;082400;28264;28279;28264;28270;119
SBRF;1;20260814;082500;28272;28288;28269;28277;109
SBRF;1;20260814;082600;28278;28278;28260;28260;22
SBRF;1;20260814;082700;28257;28257;28257;28257;6
SBRF;1;20260814;082800;28257;28257;28251;28251;11
SBRF;1;20260814;082900;28252;28255;28252;28255;31
SBRF;1;20260814;083000;28255;28267;28255;28267;31
SBRF;1;20260814;083100;28275;28280;28269;28280;127
SBRF;1;20260814;083200;28273;28273;28269;28269;12
SBRF;1;20260814;083300;28269;28269;28258;28262;17
SBRF;1;20260814;083400;28258;28258;28255;28255;13
SBRF;1;20260814;083500;28255;28255;28255;28255;1
SBRF;1;20260814;083600;28255;28257;28255;28257;14
SBRF;1;20260814;083700;28258;28259;28258;28259;4
SBRF;1;20260814;083800;28258;28259;28258;28259;26
SBRF;1;20260814;083900;28258;28258;28240;28240;222
SBRF;1;20260814;084000;28240;28243;28235;28242;39
SBRF;1;20260814;084100;28242;28242;28223;28223;327
SBRF;1;20260814;084200;28223;28223;28216;28216;109
SBRF;1;20260814;084300;28217;28218;28194;28195;117
SBRF;1;20260814;084400;28196;28196;28196;28196;31
SBRF;1;20260814;084500;28197;28209;28197;28203;61
SBRF;1;20260814;084600;28211;28211;28205;28209;17
SBRF;1;20260814;084700;28209;28210;28195;28196;32
SBRF;1;20260814;084800;28200;28200;28184;28184;49
SBRF;1;20260814;084900;28185;28198;28185;28192;32
SBRF;1;20260814;085000;28201;28201;28183;28187;29
SBRF;1;20260814;085100;28189;28192;28182;28182;30
SBRF;1;20260814;085200;28189;28192;28186;28186;29
SBRF;1;20260814;085300;28191;28191;28186;28186;31
SBRF;1;20260814;085400;28187;28187;28175;28175;72
SBRF;1;20260814;085500;28177;28177;28163;28163;71
SBRF;1;20260814;085600;28167;28169;28166;28166;23
SBRF;1;20260814;085700;28169;28175;28169;28172;9
SBRF;1;20260814;085800;28180;28183;28177;28183;13
SBRF;1;20260814;085900;28187;28191;28187;28188;4
SBRF;1;20260814;090000;28187;28188;28177;28178;38
SBRF;1;20260814;090100;28178;28178;28177;28178;17
SBRF;1;20260814;090200;28177;28180;28177;28180;30
SBRF;1;20260814;090300;28179;28184;28177;28184;17
SBRF;1;20260814;090400;28181;28183;28175;28175;38
SBRF;1;20260814;090500;28172;28179;28172;28178;6
SBRF;1;20260814;090600;28184;28185;28178;28178;21
SBRF;1;20260814;090700;28172;28172;28144;28145;273
SBRF;1;20260814;090800;28145;28145;28122;28122;215
SBRF;1;20260814;090900;28122;28133;28119;28119;90
SBRF;1;20260814;091000;28119;28130;28119;28130;63
SBRF;1;20260814;091100;28129;28130;28129;28130;25
SBRF;1;20260814;091200;28130;28142;28130;28142;75
SBRF;1;20260814;091300;28141;28143;28141;28142;15
SBRF;1;20260814;091400;28142;28143;28137;28143;116
SBRF;1;20260814;091500;28142;28150;28142;28148;71
SBRF;1;20260814;091600;28150;28150;28149;28150;28
SBRF;1;20260814;091700;28150;28177;28150;28177;246
SBRF;1;20260814;091800;28177;28206;28177;28195;239
SBRF;1;20260814;091900;28192;28192;28183;28183;106
SBRF;1;20260814;092000;28177;28177;28158;28158;18
SBRF;1;20260814;092100;28151;28159;28150;28159;42
SBRF;1;20260814;092200;28156;28156;28154;28156;17
SBRF;1;20260814;092300;28167;28175;28164;28174;168
SBRF;1;20260814;092400;28175;28188;28175;28188;22
SBRF;1;20260814;092500;28188;28188;28184;28184;31
SBRF;1;20260814;092600;28178;28178;28171;28171;2
SBRF;1;20260814;092700;28171;28172;28171;28171;8
SBRF;1;20260814;092800;28171;28171;28149;28150;68
SBRF;1;20260814;092900;28152;28152;28152;28152;20
SBRF;1;20260814;093000;28152;28167;28152;28167;40
SBRF;1;20260814;093100;28172;28184;28172;28184;29
SBRF;1;20260814;093200;28179;28179;28169;28169;21
SBRF;1;20260814;093300;28170;28187;28170;28187;39
SBRF;1;20260814;093400;28187;28187;28186;28187;11
SBRF;1;20260814;093500;28187;28188;28186;28188;47
SBRF;1;20260814;093600;28187;28194;28187;28191;118
SBRF;1;20260814;093700;28188;28188;28186;28186;38
SBRF;1;20260814;093800;28187;28187;28169;28169;20
SBRF;1;20260814;093900;28173;28173;28164;28164;3
SBRF;1;20260814;094000;28165;28165;28158;28158;38
SBRF;1;20260814;094100;28156;28176;28156;28176;82
SBRF;1;20260814;094200;28179;28191;28179;28191;19
SBRF;1;20260814;094300;28190;28230;28190;28216;483
SBRF;1;20260814;094400;28216;28231;28216;28228;120
SBRF;1;20260814;094500;28226;28233;28216;28216;200
SBRF;1;20260814;094600;28225;28225;28216;28216;19
SBRF;1;20260814;094700;28216;28232;28215;28216;66
SBRF;1;20260814;094800;28216;28216;28213;28213;53
SBRF;1;20260814;094900;28214;28214;28213;28213;27
SBRF;1;20260814;095000;28213;28213;28201;28202;266
SBRF;1;20260814;095100;28202;28202;28199;28199;106
SBRF;1;20260814;095200;28199;28229;28197;28229;256
SBRF;1;20260814;095300;28222;28226;28213;28224;189
SBRF;1;20260814;095400;28221;28225;28213;28225;20
SBRF;1;20260814;095500;28224;28224;28219;28219;16
SBRF;1;20260814;095700;28218;28218;28200;28200;57
SBRF;1;20260814;095800;28201;28209;28198;28203;305
SBRF;1;20260814;095900;28212;28212;28203;28203;22
SBRF;1;20260814;100000;28214;28231;28210;28211;182
SBRF;1;20260814;100100;28212;28227;28204;28215;138
SBRF;1;20260814;100200;28219;28249;28219;28249;209
SBRF;1;20260814;100300;28249;28271;28248;28252;321
SBRF;1;20260814;100400;28252;28252;28238;28242;125
SBRF;1;20260814;100500;28238;28242;28212;28224;294
SBRF;1;20260814;100600;28216;28216;28167;28171;142
SBRF;1;20260814;100700;28167;28186;28166;28186;94
SBRF;1;20260814;100800;28194;28194;28194;28194;11
SBRF;1;20260814;100900;28199;28242;28199;28237;312
SBRF;1;20260814;101000;28237;28249;28206;28206;203
SBRF;1;20260814;101100;28204;28204;28196;28199;30
SBRF;1;20260814;101200;28196;28260;28196;28257;180
SBRF;1;20260814;101300;28258;28292;28258;28290;505
SBRF;1;20260814;101400;28293;28325;28293;28320;551
SBRF;1;20260814;101500;28320;28321;28299;28312;481
SBRF;1;20260814;101600;28314;28319;28300;28300;100
SBRF;1;20260814;101700;28301;28325;28301;28325;217
SBRF;1;20260814;101800;28324;28327;28324;28327;43
SBRF;1;20260814;101900;28327;28347;28325;28334;222
SBRF;1;20260814;102000;28334;28349;28334;28334;1549
SBRF;1;20260814;102100;28334;28338;28315;28323;289
SBRF;1;20260814;102200;28334;28340;28328;28328;114
SBRF;1;20260814;102300;28335;28342;28329;28342;103
SBRF;1;20260814;102400;28343;28349;28336;28349;351
SBRF;1;20260814;102500;28349;28350;28344;28349;133
SBRF;1;20260814;102600;28346;28347;28344;28344;39
SBRF;1;20260814;102700;28344;28346;28344;28346;55
SBRF;1;20260814;102800;28346;28346;28344;28344;113
SBRF;1;20260814;102900;28345;28350;28344;28348;87
SBRF;1;20260814;103000;28345;28359;28345;28356;377
SBRF;1;20260814;103100;28354;28355;28350;28350;116
SBRF;1;20260814;103200;28350;28351;28344;28344;351
SBRF;1;20260814;103300;28344;28344;28319;28324;315
SBRF;1;20260814;103400;28324;28332;28320;28326;83
SBRF;1;20260814;103500;28326;28334;28323;28323;32
SBRF;1;20260814;103600;28323;28325;28290;28291;520
SBRF;1;20260814;103700;28291;28291;28271;28277;181
SBRF;1;20260814;103800;28274;28279;28268;28268;150
SBRF;1;20260814;103900;28268;28268;28233;28262;393
SBRF;1;20260814;104000;28262;28270;28241;28263;150
SBRF;1;20260814;104100;28262;28265;28252;28263;59
SBRF;1;20260814;104200;28264;28270;28257;28257;69
SBRF;1;20260814;104300;28253;28261;28252;28258;49
SBRF;1;20260814;104400;28260;28269;28251;28269;99
SBRF;1;20260814;104500;28269;28287;28269;28282;516
SBRF;1;20260814;104600;28282;28309;28282;28288;195
SBRF;1;20260814;104700;28285;28285;28265;28273;94
SBRF;1;20260814;104800;28273;28300;28273;28300;57
SBRF;1;20260814;104900;28301;28302;28301;28302;12
SBRF;1;20260814;105000;28306;28308;28296;28300;35
SBRF;1;20260814;105100;28306;28307;28293;28293;227
SBRF;1;20260814;105200;28299;28304;28296;28296;37
SBRF;1;20260814;105300;28300;28302;28286;28287;14
SBRF;1;20260814;105400;28287;28294;28287;28294;11
SBRF;1;20260814;105500;28294;28320;28294;28308;99
SBRF;1;20260814;105600;28308;28314;28306;28306;31
SBRF;1;20260814;105700;28303;28309;28284;28309;134
SBRF;1;20260814;105800;28314;28315;28304;28315;7
SBRF;1;20260814;105900;28313;28313;28310;28310;19
SBRF;1;20260814;110000;28311;28314;28299;28299;40
SBRF;1;20260814;110100;28302;28304;28300;28300;15
SBRF;1;20260814;110200;28304;28304;28304;28304;21
SBRF;1;20260814;110300;28308;28327;28308;28327;58
SBRF;1;20260814;110400;28328;28342;28328;28342;112
SBRF;1;20260814;110500;28344;28344;28324;28325;609
SBRF;1;20260814;110600;28325;28325;28313;28314;214
SBRF;1;20260814;110700;28318;28335;28318;28330;178
