<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SBRF;1;20260505;171300;32826;32834;32826;32827;19
SBRF;1;20260505;171400;32827;32828;32826;32826;32
SBRF;1;20260505;171500;32827;32828;32827;32828;18
SBRF;1;20260505;171600;32829;32830;32828;32830;25
SBRF;1;20260505;171700;32830;32830;32829;32829;7
SBRF;1;20260505;171800;32830;32830;32829;32830;8
SBRF;1;20260505;171900;32830;32838;32829;32838;63
SBRF;1;20260505;172000;32837;32840;32825;32840;170
SBRF;1;20260505;172100;32840;32841;32840;32841;18
SBRF;1;20260505;172200;32841;32841;32840;32840;2
SBRF;1;20260505;172300;32841;32850;32840;32848;237
SBRF;1;20260505;172400;32848;32863;32848;32855;446
SBRF;1;20260505;172500;32860;32871;32860;32871;327
SBRF;1;20260505;172600;32871;32880;32871;32879;519
SBRF;1;20260505;172700;32879;32881;32877;32877;211
SBRF;1;20260505;172800;32879;32882;32877;32877;155
SBRF;1;20260505;172900;32878;32890;32877;32877;354
SBRF;1;20260505;173000;32877;32900;32874;32896;936
SBRF;1;20260505;173100;32896;32899;32882;32882;151
SBRF;1;20260505;173200;32882;32882;32878;32879;103
SBRF;1;20260505;173300;32879;32888;32879;32882;40
SBRF;1;20260505;173400;32880;32886;32880;32881;139
SBRF;1;20260505;173500;32883;32883;32880;32880;246
SBRF;1;20260505;173600;32880;32880;32877;32877;538
SBRF;1;20260505;173700;32877;32890;32877;32889;63
SBRF;1;20260505;173800;32889;32890;32889;32890;21
SBRF;1;20260505;173900;32889;32889;32889;32889;8
SBRF;1;20260505;174000;32889;32900;32888;32899;314
SBRF;1;20260505;174100;32899;32899;32897;32897;35
SBRF;1;20260505;174200;32897;32897;32886;32886;103
SBRF;1;20260505;174300;32887;32887;32886;32886;52
SBRF;1;20260505;174400;32886;32887;32886;32886;149
SBRF;1;20260505;174500;32887;32907;32887;32895;1195
SBRF;1;20260505;174600;32896;32907;32896;32900;294
SBRF;1;20260505;174700;32900;32907;32900;32905;122
SBRF;1;20260505;174800;32905;32907;32905;32907;109
SBRF;1;20260505;174900;32907;32907;32895;32897;170
SBRF;1;20260505;175000;32895;32911;32895;32910;266
SBRF;1;20260505;175100;32908;32911;32908;32911;73
SBRF;1;20260505;175200;32911;32911;32903;32907;88
SBRF;1;20260505;175300;32906;32909;32892;32900;454
SBRF;1;20260505;175400;32901;32901;32899;32899;12
SBRF;1;20260505;175500;32899;32900;32886;32888;789
SBRF;1;20260505;175600;32888;32900;32888;32890;196
SBRF;1;20260505;175700;32890;32891;32890;32891;7
SBRF;1;20260505;175800;32890;32891;32888;32888;69
SBRF;1;20260505;175900;32889;32894;32886;32888;280
SBRF;1;20260505;180000;32890;32895;32890;32894;139
SBRF;1;20260505;180100;32895;32895;32888;32890;120
SBRF;1;20260505;180200;32890;32894;32881;32881;253
SBRF;1;20260505;180300;32881;32884;32881;32881;93
SBRF;1;20260505;180400;32881;32882;32881;32882;34
SBRF;1;20260505;180500;32881;32882;32881;32881;89
SBRF;1;20260505;180600;32881;32885;32874;32882;1021
SBRF;1;20260505;180700;32876;32878;32874;32874;60
SBRF;1;20260505;180800;32876;32879;32802;32833;1355
SBRF;1;20260505;180900;32835;32838;32831;32835;165
SBRF;1;20260505;181000;32832;32832;32816;32821;70
SBRF;1;20260505;181100;32823;32824;32823;32823;21
SBRF;1;20260505;181200;32823;32823;32823;32823;1
SBRF;1;20260505;181300;32824;32824;32818;32819;71
SBRF;1;20260505;181400;32819;32819;32801;32801;253
SBRF;1;20260505;181500;32803;32812;32803;32812;95
SBRF;1;20260505;181600;32812;32812;32810;32810;13
SBRF;1;20260505;181700;32810;32818;32810;32817;47
SBRF;1;20260505;181800;32818;32819;32812;32812;104
SBRF;1;20260505;181900;32812;32812;32803;32803;206
SBRF;1;20260505;182000;32804;32804;32804;32804;5
SBRF;1;20260505;182100;32804;32838;32804;32837;135
SBRF;1;20260505;182200;32838;32839;32838;32839;31
SBRF;1;20260505;182300;32839;32839;32821;32821;255
SBRF;1;20260505;182400;32815;32815;32815;32815;5
SBRF;1;20260505;182500;32807;32807;32807;32807;3
SBRF;1;20260505;182600;32807;32807;32805;32805;39
SBRF;1;20260505;182700;32807;32807;32806;32806;2
SBRF;1;20260505;182800;32807;32820;32807;32810;51
SBRF;1;20260505;182900;32811;32811;32811;32811;3
SBRF;1;20260505;183000;32811;32819;32811;32819;41
SBRF;1;20260505;183100;32822;32830;32822;32830;41
SBRF;1;20260505;183200;32830;32832;32824;32824;78
SBRF;1;20260505;183300;32823;32823;32823;32823;3
SBRF;1;20260505;183400;32823;32823;32823;32823;3
SBRF;1;20260505;183500;32823;32823;32823;32823;4
SBRF;1;20260505;183600;32822;32822;32815;32815;21
SBRF;1;20260505;183700;32813;32817;32811;32813;52
SBRF;1;20260505;183800;32812;32812;32812;32812;5
SBRF;1;20260505;183900;32813;32819;32805;32805;56
SBRF;1;20260505;184000;32810;32812;32806;32812;7
SBRF;1;20260505;184100;32812;32812;32811;32811;17
SBRF;1;20260505;184200;32814;32818;32810;32818;54
SBRF;1;20260505;184300;32817;32817;32817;32817;2
SBRF;1;20260505;184400;32813;32813;32810;32813;9
SBRF;1;20260505;184500;32815;32815;32815;32815;1
SBRF;1;20260505;184600;32815;32815;32815;32815;8
SBRF;1;20260505;184700;32807;32807;32807;32807;27
SBRF;1;20260505;184800;32808;32808;32804;32806;23
SBRF;1;20260505;184900;32807;32819;32807;32816;61
SBRF;1;20260505;185200;32806;32810;32806;32810;11
SBRF;1;20260505;185300;32805;32805;32803;32803;15
SBRF;1;20260505;185400;32810;32811;32810;32811;6
SBRF;1;20260505;185600;32813;32813;32808;32808;3
SBRF;1;20260505;185700;32810;32810;32803;32803;15
SBRF;1;20260505;185800;32809;32809;32809;32809;1
SBRF;1;20260505;190000;32811;32816;32806;32806;29
SBRF;1;20260505;190100;32805;32805;32805;32805;31
SBRF;1;20260505;190300;32812;32813;32812;32813;10
SBRF;1;20260505;190500;32815;32817;32815;32817;3
SBRF;1;20260505;190600;32818;32843;32818;32828;137
SBRF;1;20260505;190700;32828;32831;32826;32831;27
SBRF;1;20260505;190900;32820;32820;32820;32820;1
SBRF;1;20260505;191100;32826;32826;32812;32812;19
SBRF;1;20260505;191300;32806;32806;32806;32806;1
SBRF;1;20260505;191400;32806;32806;32804;32804;9
SBRF;1;20260505;191500;32804;32804;32804;32804;2
SBRF;1;20260505;191800;32805;32808;32805;32808;13
SBRF;1;20260505;191900;32808;32810;32808;32810;47
SBRF;1;20260505;192000;32811;32818;32811;32818;5
SBRF;1;20260505;192100;32821;32821;32821;32821;8
SBRF;1;20260505;192200;32824;32827;32824;32827;24
SBRF;1;20260505;192300;32823;32823;32823;32823;2
SBRF;1;20260505;192400;32823;32823;32823;32823;6
SBRF;1;20260505;192500;32821;32821;32821;32821;8
SBRF;1;20260505;192600;32821;32821;32821;32821;15
SBRF;1;20260505;192700;32821;32822;32821;32822;19
SBRF;1;20260505;192800;32821;32821;32820;32820;27
SBRF;1;20260505;192900;32812;32814;32812;32814;39
SBRF;1;20260505;193000;32814;32820;32813;32820;17
SBRF;1;20260505;193100;32813;32813;32813;32813;5
SBRF;1;20260505;193200;32814;32814;32813;32814;14
SBRF;1;20260505;193300;32813;32813;32813;32813;2
SBRF;1;20260505;193400;32813;32813;32812;32812;21
SBRF;1;20260505;193500;32813;32816;32813;32816;10
SBRF;1;20260505;193600;32816;32816;32812;32812;4
SBRF;1;20260505;193700;32812;32812;32776;32783;427
SBRF;1;20260505;193800;32781;32781;32761;32761;121
SBRF;1;20260505;193900;32761;32761;32760;32760;11
SBRF;1;20260505;194000;32760;32760;32757;32758;35
SBRF;1;20260505;194100;32757;32766;32757;32766;55
SBRF;1;20260505;194300;32771;32771;32768;32768;21
SBRF;1;20260505;194400;32770;32773;32770;32771;6
SBRF;1;20260505;194500;32769;32769;32756;32764;137
SBRF;1;20260505;194600;32757;32761;32757;32757;29
SBRF;1;20260505;194700;32759;32764;32759;32764;6
SBRF;1;20260505;194800;32767;32767;32761;32761;4
SBRF;1;20260505;194900;32761;32761;32757;32760;12
SBRF;1;20260505;195100;32759;32759;32750;32751;50
SBRF;1;20260505;195200;32751;32751;32741;32745;149
SBRF;1;20260505;195300;32746;32746;32744;32744;6
SBRF;1;20260505;195400;32747;32749;32747;32749;80
SBRF;1;20260505;195500;32751;32751;32744;32746;50
SBRF;1;20260505;195600;32749;32755;32749;32755;6
SBRF;1;20260505;195800;32756;32756;32756;32756;1
SBRF;1;20260505;195900;32757;32758;32756;32756;15
SBRF;1;20260505;200000;32753;32753;32739;32750;51
SBRF;1;20260505;200100;32747;32747;32747;32747;4
SBRF;1;20260505;200200;32745;32745;32741;32741;6
SBRF;1;20260505;200300;32741;32765;32740;32765;102
SBRF;1;20260505;200400;32767;32806;32765;32794;229
SBRF;1;20260505;200500;32794;32794;32761;32763;33
SBRF;1;20260505;200600;32763;32776;32763;32776;22
SBRF;1;20260505;200700;32779;32782;32779;32779;7
SBRF;1;20260505;200800;32779;32779;32778;32778;20
SBRF;1;20260505;200900;32776;32776;32763;32763;5
SBRF;1;20260505;201200;32764;32764;32763;32764;16
SBRF;1;20260505;201400;32765;32765;32765;32765;7
SBRF;1;20260505;201500;32770;32772;32770;32772;26
SBRF;1;20260505;201700;32776;32782;32776;32781;14
SBRF;1;20260505;201900;32780;32780;32780;32780;6
SBRF;1;20260505;202000;32783;32784;32783;32784;2
SBRF;1;20260505;202100;32785;32788;32784;32788;9
SBRF;1;20260505;202200;32790;32790;32790;32790;3
SBRF;1;20260505;202300;32790;32790;32789;32789;12
SBRF;1;20260505;202400;32789;32789;32781;32781;8
SBRF;1;20260505;202500;32781;32781;32781;32781;7
SBRF;1;20260505;202600;32786;32786;32786;32786;1
SBRF;1;20260505;202800;32786;32789;32786;32789;6
SBRF;1;20260505;202900;32787;32791;32787;32791;10
SBRF;1;20260505;203000;32792;32792;32781;32782;33
SBRF;1;20260505;203100;32781;32781;32776;32776;31
SBRF;1;20260505;203200;32775;32788;32775;32781;21
SBRF;1;20260505;203400;32790;32790;32784;32784;3
SBRF;1;20260505;203500;32784;32784;32784;32784;3
SBRF;1;20260505;203600;32784;32790;32783;32790;10
SBRF;1;20260505;203800;32790;32792;32790;32792;16
SBRF;1;20260505;203900;32794;32794;32794;32794;1
SBRF;1;20260505;204000;32794;32795;32794;32795;7
SBRF;1;20260505;204100;32795;32795;32785;32785;4
SBRF;1;20260505;204200;32787;32787;32787;32787;1
SBRF;1;20260505;204300;32793;32793;32793;32793;1
SBRF;1;20260505;204400;32790;32791;32790;32791;3
SBRF;1;20260505;204500;32791;32791;32781;32785;72
SBRF;1;20260505;204600;32791;32791;32791;32791;1
SBRF;1;20260505;204700;32791;32791;32783;32783;2
SBRF;1;20260505;204800;32782;32782;32782;32782;3
SBRF;1;20260505;204900;32783;32783;32781;32781;5
SBRF;1;20260505;205000;32781;32782;32781;32782;9
SBRF;1;20260505;205100;32782;32782;32782;32782;6
SBRF;1;20260505;205200;32781;32781;32781;32781;20
SBRF;1;20260505;205300;32781;32781;32781;32781;4
SBRF;1;20260505;205400;32781;32781;32777;32777;48
SBRF;1;20260505;205500;32771;32771;32765;32765;63
SBRF;1;20260505;205600;32779;32779;32774;32774;6
SBRF;1;20260505;205900;32781;32782;32781;32782;3
SBRF;1;20260505;210000;32786;32790;32786;32790;15
SBRF;1;20260505;210100;32789;32792;32789;32792;6
SBRF;1;20260505;210200;32793;32796;32793;32796;18
SBRF;1;20260505;210300;32795;32795;32795;32795;1
SBRF;1;20260505;210600;32796;32796;32795;32795;19
SBRF;1;20260505;210900;32793;32793;32793;32793;4
SBRF;1;20260505;211000;32793;32793;32793;32793;4
SBRF;1;20260505;211100;32791;32797;32791;32795;16
SBRF;1;20260505;211200;32796;32798;32792;32798;27
SBRF;1;20260505;211300;32794;32800;32794;32800;4
SBRF;1;20260505;211400;32803;32810;32803;32810;80
SBRF;1;20260505;211700;32802;32804;32802;32804;8
SBRF;1;20260505;211800;32802;32802;32802;32802;14
SBRF;1;20260505;211900;32801;32801;32800;32800;6
SBRF;1;20260505;212000;32793;32793;32773;32779;42
SBRF;1;20260505;212100;32778;32778;32778;32778;3
SBRF;1;20260505;212300;32779;32779;32779;32779;4
SBRF;1;20260505;212400;32778;32778;32778;32778;6
SBRF;1;20260505;212500;32778;32794;32778;32794;41
SBRF;1;20260505;212600;32788;32788;32788;32788;1
SBRF;1;20260505;212800;32798;32798;32789;32789;7
SBRF;1;20260505;213000;32792;32792;32792;32792;2
SBRF;1;20260505;213100;32792;32792;32792;32792;11
SBRF;1;20260505;213200;32792;32792;32792;32792;5
SBRF;1;20260505;213300;32792;32792;32792;32792;18
SBRF;1;20260505;213500;32791;32793;32791;32793;29
SBRF;1;20260505;213600;32792;32792;32792;32792;3
SBRF;1;20260505;213700;32791;32793;32791;32793;6
SBRF;1;20260505;213800;32793;32793;32791;32791;12
SBRF;1;20260505;213900;32793;32804;32793;32801;36
SBRF;1;20260505;214100;32798;32798;32798;32798;4
SBRF;1;20260505;214600;32801;32801;32800;32800;2
SBRF;1;20260505;214700;32801;32801;32801;32801;1
SBRF;1;20260505;215100;32801;32801;32801;32801;2
SBRF;1;20260505;215200;32807;32807;32807;32807;3
SBRF;1;20260505;215300;32807;32808;32804;32804;23
SBRF;1;20260505;215500;32802;32803;32802;32803;10
SBRF;1;20260505;215700;32798;32798;32796;32796;10
SBRF;1;20260505;215800;32795;32795;32791;32791;22
SBRF;1;20260505;215900;32792;32792;32792;32792;6
SBRF;1;20260505;220000;32792;32801;32791;32801;52
SBRF;1;20260505;220100;32791;32791;32790;32790;98
SBRF;1;20260505;220200;32790;32790;32778;32778;212
SBRF;1;20260505;220300;32774;32774;32769;32770;4
SBRF;1;20260505;220400;32770;32770;32750;32750;106
SBRF;1;20260505;220500;32748;32753;32748;32748;29
SBRF;1;20260505;220700;32752;32752;32752;32752;1
SBRF;1;20260505;220800;32758;32758;32758;32758;3
SBRF;1;20260505;221000;32757;32758;32757;32757;12
SBRF;1;20260505;221200;32756;32756;32754;32754;12
SBRF;1;20260505;221300;32754;32754;32753;32753;36
SBRF;1;20260505;221400;32753;32753;32753;32753;7
SBRF;1;20260505;221500;32754;32756;32754;32754;22
SBRF;1;20260505;221700;32756;32757;32756;32757;12
SBRF;1;20260505;221800;32760;32760;32760;32760;2
SBRF;1;20260505;221900;32761;32761;32760;32760;6
SBRF;1;20260505;222000;32759;32759;32758;32758;4
SBRF;1;20260505;222600;32769;32769;32769;32769;1
SBRF;1;20260505;222700;32769;32769;32769;32769;2
SBRF;1;20260505;222900;32768;32769;32766;32766;14
SBRF;1;20260505;223000;32765;32769;32761;32768;43
SBRF;1;20260505;223400;32768;32768;32765;32765;6
SBRF;1;20260505;223500;32765;32765;32765;32765;1
SBRF;1;20260505;223700;32764;32765;32760;32760;9
SBRF;1;20260505;223800;32762;32774;32762;32774;17
SBRF;1;20260505;224100;32769;32769;32753;32762;30
SBRF;1;20260505;224400;32763;32763;32763;32763;3
SBRF;1;20260505;224500;32761;32767;32761;32762;8
SBRF;1;20260505;224800;32768;32768;32768;32768;1
SBRF;1;20260505;225100;32774;32775;32774;32775;19
SBRF;1;20260505;225200;32776;32777;32776;32776;4
SBRF;1;20260505;225400;32775;32775;32763;32763;16
SBRF;1;20260505;225600;32764;32764;32763;32763;28
SBRF;1;20260505;225700;32764;32764;32762;32762;37
SBRF;1;20260505;225900;32762;32762;32762;32762;9
SBRF;1;20260505;230000;32761;32768;32755;32768;41
SBRF;1;20260505;230300;32761;32761;32753;32754;25
SBRF;1;20260505;230600;32766;32769;32756;32756;54
SBRF;1;20260505;230800;32756;32756;32755;32755;20
SBRF;1;20260505;230900;32756;32756;32756;32756;5
SBRF;1;20260505;231000;32755;32755;32744;32749;83
SBRF;1;20260505;231200;32759;32762;32754;32762;48
SBRF;1;20260505;231300;32763;32764;32751;32751;22
SBRF;1;20260505;231600;32750;32751;32743;32748;56
SBRF;1;20260505;231700;32756;32756;32748;32749;23
SBRF;1;20260505;231800;32748;32748;32747;32747;19
SBRF;1;20260505;231900;32750;32750;32750;32750;12
SBRF;1;20260505;232000;32757;32757;32749;32749;19
SBRF;1;20260505;232100;32755;32760;32755;32760;3
SBRF;1;20260505;232200;32762;32762;32762;32762;4
SBRF;1;20260505;232300;32759;32759;32759;32759;1
SBRF;1;20260505;232400;32761;32761;32755;32755;20
SBRF;1;20260505;232500;32756;32756;32754;32754;34
SBRF;1;20260505;232600;32757;32757;32754;32754;50
SBRF;1;20260505;232700;32754;32754;32750;32753;11
SBRF;1;20260505;232800;32753;32753;32753;32753;6
SBRF;1;20260505;232900;32757;32760;32757;32760;15
SBRF;1;20260505;233000;32756;32756;32750;32750;27
SBRF;1;20260505;233100;32751;32751;32751;32751;9
SBRF;1;20260505;233200;32751;32751;32748;32748;21
SBRF;1;20260505;233400;32748;32748;32736;32740;93
SBRF;1;20260505;233500;32740;32741;32735;32735;166
SBRF;1;20260505;233600;32742;32742;32742;32742;5
SBRF;1;20260505;233700;32755;32755;32754;32754;7
SBRF;1;20260505;233900;32737;32737;32737;32737;1
SBRF;1;20260505;234000;32739;32740;32739;32740;7
SBRF;1;20260505;234200;32738;32738;32738;32738;4
SBRF;1;20260505;234300;32739;32739;32739;32739;11
SBRF;1;20260505;234400;32738;32738;32736;32736;4
SBRF;1;20260505;234500;32736;32749;32736;32736;26
SBRF;1;20260505;234600;32744;32744;32736;32736;6
SBRF;1;20260505;234800;32742;32742;32735;32735;64
SBRF;1;20260505;234900;32735;32778;32735;32778;18
SBRF;1;20260506;085900;32778;32778;32778;32778;75
SBRF;1;20260506;090000;32778;32779;32742;32743;248
SBRF;1;20260506;090100;32743;32748;32730;32738;207
SBRF;1;20260506;090200;32744;32751;32737;32748;99
SBRF;1;20260506;090300;32749;32762;32749;32760;156
SBRF;1;20260506;090400;32760;32767;32757;32757;141
SBRF;1;20260506;090500;32757;32764;32756;32761;66
SBRF;1;20260506;090600;32759;32761;32758;32758;59
SBRF;1;20260506;090700;32756;32759;32754;32754;45
SBRF;1;20260506;090800;32753;32758;32738;32738;68
SBRF;1;20260506;090900;32737;32737;32707;32707;273
SBRF;1;20260506;091000;32707;32728;32707;32713;221
SBRF;1;20260506;091100;32714;32726;32714;32726;46
SBRF;1;20260506;091200;32726;32728;32721;32721;49
SBRF;1;20260506;091300;32721;32736;32720;32736;83
SBRF;1;20260506;091400;32737;32747;32737;32747;55
SBRF;1;20260506;091500;32747;32749;32740;32749;109
SBRF;1;20260506;091600;32748;32748;32728;32728;67
SBRF;1;20260506;091700;32723;32730;32723;32729;65
SBRF;1;20260506;091800;32727;32732;32727;32732;5
SBRF;1;20260506;091900;32731;32731;32731;32731;3
SBRF;1;20260506;092000;32730;32750;32726;32750;188
SBRF;1;20260506;092100;32749;32750;32716;32716;51
SBRF;1;20260506;092200;32717;32730;32717;32730;68
SBRF;1;20260506;092300;32733;32733;32727;32727;7
SBRF;1;20260506;092500;32717;32717;32706;32708;66
SBRF;1;20260506;092600;32708;32708;32690;32698;226
SBRF;1;20260506;092700;32698;32703;32693;32703;177
SBRF;1;20260506;092800;32701;32714;32701;32714;13
SBRF;1;20260506;092900;32714;32717;32714;32714;6
SBRF;1;20260506;093000;32717;32717;32710;32710;72
SBRF;1;20260506;093100;32711;32713;32711;32713;26
SBRF;1;20260506;093300;32714;32714;32714;32714;9
SBRF;1;20260506;093400;32715;32715;32715;32715;1
SBRF;1;20260506;093500;32715;32715;32714;32715;10
SBRF;1;20260506;093600;32714;32714;32710;32710;31
SBRF;1;20260506;093700;32711;32711;32711;32711;6
SBRF;1;20260506;093900;32714;32715;32713;32713;24
SBRF;1;20260506;094000;32714;32715;32703;32703;120
SBRF;1;20260506;094100;32707;32709;32703;32709;41
SBRF;1;20260506;094200;32708;32715;32708;32715;26
SBRF;1;20260506;094300;32715;32715;32710;32710;23
SBRF;1;20260506;094400;32710;32710;32705;32706;6
SBRF;1;20260506;094500;32705;32705;32701;32703;20
SBRF;1;20260506;094600;32700;32707;32700;32707;20
SBRF;1;20260506;094700;32706;32706;32706;32706;3
SBRF;1;20260506;094900;32705;32705;32701;32704;17
SBRF;1;20260506;095200;32703;32706;32703;32705;18
SBRF;1;20260506;095300;32705;32705;32705;32705;2
SBRF;1;20260506;095400;32703;32703;32700;32700;13
SBRF;1;20260506;095600;32702;32703;32702;32703;4
SBRF;1;20260506;095700;32701;32702;32695;32695;54
SBRF;1;20260506;095900;32698;32698;32683;32684;207
SBRF;1;20260506;100000;32684;32693;32672;32674;681
SBRF;1;20260506;100100;32674;32691;32670;32691;467
SBRF;1;20260506;100200;32691;32693;32691;32692;90
SBRF;1;20260506;100300;32692;32692;32680;32687;196
SBRF;1;20260506;100400;32688;32690;32688;32689;32
SBRF;1;20260506;100500;32689;32693;32677;32691;334
SBRF;1;20260506;100600;32691;32691;32673;32685;255
SBRF;1;20260506;100700;32684;32684;32671;32676;119
SBRF;1;20260506;100800;32674;32676;32673;32676;33
SBRF;1;20260506;100900;32673;32675;32670;32673;85
SBRF;1;20260506;101000;32673;32673;32667;32668;287
SBRF;1;20260506;101100;32667;32667;32665;32666;309
SBRF;1;20260506;101200;32667;32667;32641;32648;724
SBRF;1;20260506;101300;32648;32675;32648;32675;128
SBRF;1;20260506;101400;32675;32676;32675;32676;23
SBRF;1;20260506;101500;32677;32678;32676;32678;27
SBRF;1;20260506;101600;32677;32699;32677;32699;1725
SBRF;1;20260506;101700;32698;32733;32698;32733;236
SBRF;1;20260506;101800;32733;32733;32722;32722;68
SBRF;1;20260506;101900;32720;32720;32713;32714;39
SBRF;1;20260506;102000;32713;32713;32703;32704;52
SBRF;1;20260506;102100;32700;32700;32698;32699;6
SBRF;1;20260506;102200;32698;32703;32698;32698;21
SBRF;1;20260506;102300;32701;32701;32695;32696;8
SBRF;1;20260506;102400;32696;32697;32696;32696;9
SBRF;1;20260506;102500;32696;32696;32696;32696;10
SBRF;1;20260506;102600;32697;32697;32697;32697;2
SBRF;1;20260506;102700;32696;32696;32687;32687;73
SBRF;1;20260506;102800;32688;32696;32688;32693;68
SBRF;1;20260506;102900;32693;32693;32692;32692;3
SBRF;1;20260506;103000;32693;32703;32692;32703;126
SBRF;1;20260506;103100;32703;32703;32703;32703;12
SBRF;1;20260506;103200;32704;32727;32704;32727;112
SBRF;1;20260506;103300;32729;32730;32720;32720;91
SBRF;1;20260506;103400;32720;32721;32719;32719;52
SBRF;1;20260506;103500;32712;32712;32682;32683;175
SBRF;1;20260506;103600;32682;32682;32665;32665;268
SBRF;1;20260506;103700;32663;32664;32655;32660;158
SBRF;1;20260506;103800;32655;32656;32653;32653;28
SBRF;1;20260506;103900;32654;32654;32641;32642;447
